Type_OSM,id_OSM,lon,lat,tuple Lat-lon,Catégories,Sous_Cat,name
node,8986581183,3.0651251,50.6349024,"(50.6349024,3.0651251)",Shopping,clothes,Kretzschmar Jean-pierre Cortier
node,4857672765,3.0577263,50.6298392,"(50.6298392,3.0577263)",Daily_Life,optician,Krys
node,5350608822,3.0603897,50.6384716,"(50.6384716,3.0603897)",Daily_Life,optician,Krys
node,5538696775,3.0549664,50.6335617,"(50.6335617,3.0549664)",Daily_Life,optician,Krys
node,8948387719,3.0476399,50.6161162,"(50.6161162,3.0476399)",Daily_Life,optician,Krys
node,6109826809,3.0477393,50.6138009,"(50.6138009,3.0477393)",Shopping,clothes,KSRT Studio
node,6932383859,3.0657552,50.6385207,"(50.6385207,3.0657552)",Shopping,travel_agency,Kuoni & Univairmer
node,5425635637,3.0622981,50.6374967,"(50.6374967,3.0622981)",Shopping,tea,Kusmi Tea
node,10112876228,3.0699373,50.6357853,"(50.6357853,3.0699373)",Entertainment,restaurant,Kyoto
node,4432698858,3.0498483,50.6268771,"(50.6268771,3.0498483)",Entertainment,bar,L'absurde
node,6532272498,3.0496745,50.6189559,"(50.6189559,3.0496745)",Entertainment,cafe,L'Adresse
node,3351412652,3.0582614,50.6378546,"(50.6378546,3.0582614)",Entertainment,restaurant,L'adresse
node,2335382480,3.0640512,50.6259327,"(50.6259327,3.0640512)",Daily_Life,cheese,L'affinée
node,4509013422,3.0586440,50.6285833,"(50.6285833,3.0586440)",Shopping,books,L'Affranchie
node,974404211,3.0651186,50.6318484,"(50.6318484,3.0651186)",Entertainment,restaurant,L'Aganier
way,84404038,3.0520403,50.6211719,"(50.6211719,3.0520403)",Entertainment,restaurant,L'Alcazar
node,2096365210,3.0681938,50.6269306,"(50.6269306,3.0681938)",Entertainment,bar,L'Alchimiste
way,84399115,3.0510087,50.6198065,"(50.6198065,3.0510087)",Entertainment,restaurant,L'ambassadeur
node,5956476494,3.0683332,50.6200109,"(50.6200109,3.0683332)",Entertainment,pub,l'an droit
node,6554702104,3.0853143,50.6547652,"(50.6547652,3.0853143)",Entertainment,restaurant,L'Annexe
way,84936763,3.0867359,50.6419781,"(50.6419781,3.0867359)",Entertainment,fast_food,L'Antalya
node,8093368832,3.0344131,50.6210917,"(50.6210917,3.0344131)",Entertainment,cafe,L'Antasis
node,2899737767,3.0755201,50.6310439,"(50.6310439,3.0755201)",Culture,theatre,L'Antre 2
node,5788114760,3.0052031,50.6471367,"(50.6471367,3.0052031)",Entertainment,bar,L'Antre de Lomme
node,4024966414,3.0459950,50.6301341,"(50.6301341,3.0459950)",Entertainment,bar,L'Appart Café
way,84935645,3.0865940,50.6423004,"(50.6423004,3.0865940)",Entertainment,bar,L'arc de triomphe
node,1770543273,3.0685659,50.6292173,"(50.6292173,3.0685659)",Entertainment,bar,L'Archétype
node,7044899432,3.1028174,50.6292328,"(50.6292328,3.1028174)",Entertainment,restaurant,L'argana
node,9307202187,3.0649105,50.6199625,"(50.6199625,3.0649105)",Entertainment,cafe,L'ariel
node,2090993678,3.0587624,50.6211041,"(50.6211041,3.0587624)",Entertainment,bar,L'Armoric
node,4424286721,3.0612028,50.6387189,"(50.6387189,3.0612028)",Entertainment,restaurant,L'arrière pays
node,6506248319,3.0681816,50.6379973,"(50.6379973,3.0681816)",Daily_Life,bakery,L'art du pain
node,6532278292,3.0508474,50.6188571,"(50.6188571,3.0508474)",Daily_Life,bakery,L'Art du Pain
node,9234035315,3.0649953,50.6297233,"(50.6297233,3.0649953)",Entertainment,pub,L'Assembleur
way,84398398,3.0510629,50.6191714,"(50.6191714,3.0510629)",Entertainment,restaurant,L'Assiette du Boucher
node,4732669422,3.0618668,50.6410489,"(50.6410489,3.0618668)",Entertainment,restaurant,L'Assiette du Marché
node,5202232461,3.0571231,50.6305564,"(50.6305564,3.0571231)",Entertainment,restaurant,L'assiette Thai
node,1149457008,3.0252533,50.6366404,"(50.6366404,3.0252533)",Convenience,beauty,L'atelier Beauté
node,9472599616,3.0646225,50.6397819,"(50.6397819,3.0646225)",Shopping,jewelry,L'Atelier d'Amaya
node,6032496274,3.0568466,50.6387279,"(50.6387279,3.0568466)",Daily_Life,hairdresser,L'atelier du barbier
node,5348005723,3.0664578,50.6365194,"(50.6365194,3.0664578)",Convenience,beauty,L'atelier du sourcil
node,10135421378,3.0582477,50.6377153,"(50.6377153,3.0582477)",Entertainment,bar,L'Atelier Iodé
node,5546519609,3.0582926,50.6393479,"(50.6393479,3.0582926)",Entertainment,bar,L'Atelier Royal
way,85087028,3.0883673,50.6324147,"(50.6324147,3.0883673)",Entertainment,bar,L'Atlantis
node,5894248708,3.0547013,50.6239055,"(50.6239055,3.0547013)",Entertainment,restaurant,L'Atmo Pizza
node,5244055803,3.0551464,50.6292161,"(50.6292161,3.0551464)",Entertainment,restaurant,L'atmosphère
node,4426552549,3.0535814,50.6317307,"(50.6317307,3.0535814)",Entertainment,bar,L'atomic Pub
node,5350608345,3.0621795,50.6380566,"(50.6380566,3.0621795)",Shopping,clothes,L'Atypique
node,3732139962,3.0175553,50.6416708,"(50.6416708,3.0175553)",Entertainment,fast_food,L'authentique - frites à l'Ancienne
node,8473463177,3.0266608,50.6310906,"(50.6310906,3.0266608)",Daily_Life,bakery,L'Aziza
way,77495826,3.0667668,50.6215270,"(50.6215270,3.0667668)",Daily_Life,pastry,L'Aziza
node,4977258135,3.0698957,50.6355440,"(50.6355440,3.0698957)",Daily_Life,pastry,L'Aziza
node,4977484827,3.0490626,50.6259434,"(50.6259434,3.0490626)",Daily_Life,pastry,L'Aziza
node,1721494594,3.0645064,50.6276660,"(50.6276660,3.0645064)",Entertainment,cafe,L'Ecart
node,6076147235,3.0668558,50.6287151,"(50.6287151,3.0668558)",Shopping,travel_agency,L'Echappée Bière
node,7216635205,3.0696633,50.6316869,"(50.6316869,3.0696633)",Daily_Life,hairdresser,L'embellie
node,7039251012,3.0883725,50.6561172,"(50.6561172,3.0883725)",Daily_Life,alcohol,L'Enchanteur de Papilles
node,9294632454,3.0572271,50.6351062,"(50.6351062,3.0572271)",Entertainment,restaurant,L'endroit
node,9415569465,3.0682003,50.6331429,"(50.6331429,3.0682003)",Entertainment,restaurant,L'Enjoy
node,9972346645,3.0584339,50.6391706,"(50.6391706,3.0584339)",Entertainment,bar,L'Entrepotes Lille
node,5000154954,3.0166567,50.6405378,"(50.6405378,3.0166567)",Daily_Life,bakery,L'Épi d'Or
node,8292679904,3.0876876,50.6321588,"(50.6321588,3.0876876)",Entertainment,bar,L'épi d'orge
node,527186674,3.0402339,50.6346408,"(50.6346408,3.0402339)",Entertainment,restaurant,L'escale
node,9028296735,3.0512245,50.6199950,"(50.6199950,3.0512245)",Entertainment,restaurant,L'Espadopn
node,6427720560,3.0405676,50.6312703,"(50.6312703,3.0405676)",Entertainment,bar,L'Estaminet
node,8818589500,3.0744727,50.6120478,"(50.6120478,3.0744727)",Entertainment,restaurant,L'Estaminet du Pont
node,3772617554,3.0575403,50.6386425,"(50.6386425,3.0575403)",Entertainment,restaurant,L'Estaminet Lillois
node,6537384392,3.0302119,50.6344211,"(50.6344211,3.0302119)",Entertainment,fast_food,L'Etoile de Rabat
node,4442146053,3.0700555,50.6357105,"(50.6357105,3.0700555)",Entertainment,bar,L'Express
node,4421749744,3.0548617,50.6327957,"(50.6327957,3.0548617)",Entertainment,restaurant,L'Gaïette
node,9288129678,3.1091554,50.6325480,"(50.6325480,3.1091554)",Culture,community_centre,L'Hôt-El
way,41645662,3.0660027,50.6258135,"(50.6258135,3.0660027)",Culture,cinema,L'hybride
node,5628776319,3.0643863,50.6264814,"(50.6264814,3.0643863)",Entertainment,cafe,L'Idéal
node,2514383772,3.0678416,50.6435137,"(50.6435137,3.0678416)",Entertainment,restaurant,L'Île de Crête
node,9548356276,3.0584376,50.6394708,"(50.6394708,3.0584376)",Entertainment,bar,L'Illustration
node,6469966884,3.0469649,50.6305593,"(50.6305593,3.0469649)",Shopping,musical_instrument,L'ilôt Vents
node,5600644293,3.0642612,50.6404504,"(50.6404504,3.0642612)",Entertainment,bar,L'Imaginaire
node,5544680812,3.0691363,50.6287905,"(50.6287905,3.0691363)",Entertainment,cafe,L'impertinente
node,2242643746,3.0613569,50.6194383,"(50.6194383,3.0613569)",Entertainment,bar,L'Imposture
way,85100855,3.1044646,50.6256755,"(50.6256755,3.1044646)",Entertainment,bar,L'Imprévu
node,4421954776,3.0548976,50.6331883,"(50.6331883,3.0548976)",Entertainment,bar,L'imprévu
node,2480383074,3.0600394,50.6407576,"(50.6407576,3.0600394)",Entertainment,restaurant,L'Inca
node,3145554688,3.0560657,50.6255775,"(50.6255775,3.0560657)",Entertainment,bar,L'Indigo Bar
node,9233333917,3.0537305,50.6290010,"(50.6290010,3.0537305)",Convenience,beauty,L'institut du ventre
node,1780244102,3.0565641,50.6398695,"(50.6398695,3.0565641)",Entertainment,bar,L'intervalle bar
node,9203254270,3.0551038,50.6309365,"(50.6309365,3.0551038)",Entertainment,pub,L'Irlandais
node,3097341967,3.0649562,50.6257267,"(50.6257267,3.0649562)",Entertainment,fast_food,L'Italiano Vero
node,5915592426,3.0490742,50.6380121,"(50.6380121,3.0490742)",Entertainment,restaurant,L'Oasis
node,10121949717,3.0611541,50.6405873,"(50.6405873,3.0611541)",Daily_Life,bakery,L'Ogre de Carrouselberg
way,108109171,3.0178730,50.6396235,"(50.6396235,3.0178730)",Culture,community_centre,L'Olympia
node,617240501,3.0675295,50.6375664,"(50.6375664,3.0675295)",Entertainment,restaurant,L'Opera Corner
node,1288034974,3.0627174,50.6385886,"(50.6385886,3.0627174)",Entertainment,restaurant,L'Orange Bleue
node,5287404112,3.0559349,50.6302721,"(50.6302721,3.0559349)",Shopping,tea,L'Origine du Thé
node,6532285269,3.0507003,50.6194472,"(50.6194472,3.0507003)",Entertainment,restaurant,L'orpailleur
node,4432802848,3.0503143,50.6266920,"(50.6266920,3.0503143)",Entertainment,bar,L'Oxford
node,2990467933,3.0803150,50.6400050,"(50.6400050,3.0803150)",Entertainment,restaurant,L'Ultimo
node,6394318475,3.0743783,50.6236733,"(50.6236733,3.0743783)",Culture,cinema,L'Univers
node,9005239427,3.0595989,50.6409152,"(50.6409152,3.0595989)",Shopping,clothes,L'Univers d'Elsa Gary
node,7123136896,3.0607436,50.6282995,"(50.6282995,3.0607436)",Entertainment,restaurant,L’Avant Scène
way,59287299,3.0565878,50.6258261,"(50.6258261,3.0565878)",Entertainment,cafe,L’OcKaz
way,108109476,2.9946209,50.6466103,"(50.6466103,2.9946209)",Culture,library,L’Odyssée Médiathèque
node,8949302002,3.0529210,50.6135817,"(50.6135817,3.0529210)",Daily_Life,bakery,"L""art du pain"
node,2642036229,3.0664432,50.6423940,"(50.6423940,3.0664432)",Entertainment,restaurant,L´Estaminet de Gand
way,39437914,3.0300696,50.6344936,"(50.6344936,3.0300696)",Entertainment,fast_food,La Baguette du Bois
node,5199896856,3.0646036,50.6396206,"(50.6396206,3.0646036)",Entertainment,cafe,La Bande à Basile
node,7454297245,3.0634528,50.6392997,"(50.6392997,3.0634528)",Shopping,clothes,La baraque à Slips
node,8988609432,3.0622810,50.6452973,"(50.6452973,3.0622810)",Entertainment,bar,La Base Arrière
node,9616194037,3.0579589,50.6444606,"(50.6444606,3.0579589)",Daily_Life,seafood,La Belle Mère
node,5929260225,3.0587811,50.6389984,"(50.6389984,3.0587811)",Entertainment,restaurant,La Belleza Big Mamma
node,6866906212,3.0656215,50.6415024,"(50.6415024,3.0656215)",Entertainment,bar,La Biche & le Renard
way,85100322,3.0980600,50.6246978,"(50.6246978,3.0980600)",Entertainment,restaurant,La bicheTrot
node,6431771387,3.0584606,50.6382788,"(50.6382788,3.0584606)",Entertainment,bar,La Blonde
node,6331894393,3.0474853,50.6263743,"(50.6263743,3.0474853)",Entertainment,cafe,La boîte à gouthé
node,6177307732,3.0214593,50.6386979,"(50.6386979,3.0214593)",Daily_Life,optician,La Boîte à Lunettes
node,8150905738,3.0106743,50.6430911,"(50.6430911,3.0106743)",Daily_Life,optician,La Boîte à Lunettes
node,5317159574,3.0517316,50.6283646,"(50.6283646,3.0517316)",Culture,theatre,La Boite à rire
node,2036826621,3.0673262,50.6353158,"(50.6353158,3.0673262)",Shopping,shoes,La Boite Collector
node,5311787623,3.0489897,50.6265311,"(50.6265311,3.0489897)",Daily_Life,seafood,La bonne pêche
node,6133393137,3.0633106,50.6383179,"(50.6383179,3.0633106)",Shopping,shoes,La Botte Chantilly
node,8963671913,3.0619352,50.6414620,"(50.6414620,3.0619352)",Daily_Life,deli,La Bottega
node,706335503,3.0618224,50.6411433,"(50.6411433,3.0618224)",Entertainment,restaurant,La bottega
node,4421774637,3.0548587,50.6327132,"(50.6327132,3.0548587)",Entertainment,nightclub,La Boucherie
node,2815355416,3.0574787,50.6277099,"(50.6277099,3.0574787)",Entertainment,bar,La Boulangerie: pétrissage de baguettes & de miches
node,5960568554,3.0664678,50.6322993,"(50.6322993,3.0664678)",Shopping,books,La Bouquinerie des Flandres
node,8871548417,3.0665495,50.6368507,"(50.6368507,3.0665495)",Daily_Life,hairdresser,La boutique du coiffeur
node,7444484997,3.0642844,50.6420568,"(50.6420568,3.0642844)",Entertainment,restaurant,La Brasserie du Cerisier
node,5405879887,3.0952920,50.6313441,"(50.6313441,3.0952920)",Entertainment,fast_food,La Braza
node,5827441495,3.0466793,50.6288403,"(50.6288403,3.0466793)",Daily_Life,bakery,La Briochée
node,7444485005,3.0656443,50.6417880,"(50.6417880,3.0656443)",Entertainment,fast_food,La Broche
node,5325754277,3.0487007,50.6264785,"(50.6264785,3.0487007)",Shopping,tea,La Brûlerie
node,8907492366,3.0679998,50.6229824,"(50.6229824,3.0679998)",Entertainment,bar,La Bulle Café
node,9226911122,3.0514753,50.6148731,"(50.6148731,3.0514753)",Sport,sports,La Cabane de la Glisse
node,5915592424,3.0456297,50.6385948,"(50.6385948,3.0456297)",Entertainment,fast_food,La Cabane Gourmande
way,108186903,3.0119800,50.6434575,"(50.6434575,3.0119800)",Entertainment,bar,La Cambuse
node,5628776318,3.0647918,50.6257887,"(50.6257887,3.0647918)",Entertainment,bar,La Canopée
node,674884872,3.0601647,50.6405392,"(50.6405392,3.0601647)",Entertainment,bar,La Capsule
node,7820142492,3.0718945,50.6220206,"(50.6220206,3.0718945)",Entertainment,fast_food,La Casa des tacos
node,7467753445,3.0592191,50.6387042,"(50.6387042,3.0592191)",Shopping,interior_decoration,La Case du Cousin Paul
node,5325754292,3.0482670,50.6268871,"(50.6268871,3.0482670)",Daily_Life,alcohol,La Cave Léon Gambetta
node,8806453407,3.0588323,50.6469130,"(50.6469130,3.0588323)",Shopping,wine,La cerise sur l'apéro
node,5509181251,3.0626354,50.6375333,"(50.6375333,3.0626354)",Daily_Life,deli,La chambre aux confitures
node,1678109429,3.0136199,50.6443917,"(50.6443917,3.0136199)",Entertainment,restaurant,La Chaumine
node,8963671915,3.0623640,50.6416049,"(50.6416049,3.0623640)",Entertainment,bar,La Chouette
node,6068177347,3.0600972,50.6353696,"(50.6353696,3.0600972)",Shopping,books,La Chouette Librairie
node,8895890338,3.0671799,50.6378072,"(50.6378072,3.0671799)",Entertainment,pub,La Citadelle
node,5242426940,3.0573017,50.6344546,"(50.6344546,3.0573017)",Entertainment,restaurant,La Clairière
node,3398284393,3.0565212,50.6258780,"(50.6258780,3.0565212)",Shopping,books,La Clé
node,9004135286,3.0727557,50.6345087,"(50.6345087,3.0727557)",Entertainment,restaurant,La clé de sol
node,8485211950,3.0550742,50.6384267,"(50.6384267,3.0550742)",Daily_Life,hairdresser,La Clé du Barbier
node,8962809531,3.0648645,50.6388225,"(50.6388225,3.0648645)",Daily_Life,optician,La Clef de L'optique
node,7442520034,3.0653412,50.6411634,"(50.6411634,3.0653412)",Entertainment,bar,La Clique
node,10130417959,3.0642467,50.6373585,"(50.6373585,3.0642467)",Entertainment,restaurant,La Cloche
node,6651598741,3.0429015,50.6324424,"(50.6324424,3.0429015)",Entertainment,bar,La Confrérie
node,8841223798,3.0581112,50.6395695,"(50.6395695,3.0581112)",Entertainment,bar,La Confrérie Royale
node,7444485011,3.0659796,50.6419445,"(50.6419445,3.0659796)",Entertainment,restaurant,La Connivence
way,85084588,3.1115530,50.6285120,"(50.6285120,3.1115530)",Entertainment,bar,La Courte Échelle
node,4432698859,3.0498268,50.6269162,"(50.6269162,3.0498268)",Entertainment,bar,La Craft Touch
node,6032496263,3.0632242,50.6376498,"(50.6376498,3.0632242)",Entertainment,restaurant,La Crêperie de la Grand Place
node,4260079415,3.0670090,50.6428342,"(50.6428342,3.0670090)",Entertainment,restaurant,La Crêperie de Lille
node,7603734154,3.0576346,50.6298811,"(50.6298811,3.0576346)",Entertainment,restaurant,La Crêperie du Sébasto
way,52027242,2.9820312,50.6508245,"(50.6508245,2.9820312)",Entertainment,restaurant,La Criée
node,9086106796,3.0568851,50.6293046,"(50.6293046,3.0568851)",Daily_Life,hairdresser,La Crinière
node,2387702294,3.0465850,50.6294967,"(50.6294967,3.0465850)",Entertainment,restaurant,La Crinière - Bistrot
way,51774513,3.0598500,50.6433892,"(50.6433892,3.0598500)",Entertainment,bar,La Dilettante
node,9163304910,3.0561018,50.6458086,"(50.6458086,3.0561018)",Entertainment,restaurant,La Dinette
node,2209116650,3.0531931,50.6322445,"(50.6322445,3.0531931)",Entertainment,restaurant,La Ducasse
node,5661404238,3.0124786,50.6451764,"(50.6451764,3.0124786)",Entertainment,restaurant,La Duchesse
node,5006338521,3.0445096,50.6335256,"(50.6335256,3.0445096)",Entertainment,bar,La Faluche
node,4416740150,3.0200495,50.6341460,"(50.6341460,3.0200495)",Entertainment,restaurant,La Famille
node,1443456334,3.0791657,50.6382030,"(50.6382030,3.0791657)",Entertainment,fast_food,La famille Lille
node,7442270845,3.0635153,50.6407266,"(50.6407266,3.0635153)",Shopping,clothes,La Fée Maraboutée
node,5202232446,3.0492631,50.6265378,"(50.6265378,3.0492631)",Daily_Life,cheese,La Finarde
node,5202232472,3.0537812,50.6292233,"(50.6292233,3.0537812)",Daily_Life,florist,La Fleur
node,7444485006,3.0656765,50.6418331,"(50.6418331,3.0656765)",Entertainment,restaurant,La Fleur de Lille
node,9332852615,3.0629812,50.6346159,"(50.6346159,3.0629812)",Entertainment,restaurant,La Fossetta
way,833216799,3.0329963,50.6192470,"(50.6192470,3.0329963)",Entertainment,fast_food,La Fringale
node,7806362886,3.0616510,50.6409634,"(50.6409634,3.0616510)",Entertainment,restaurant,La Galerie
node,4432645619,3.0420848,50.6320107,"(50.6320107,3.0420848)",Entertainment,bar,La garderie
node,6171946491,3.0248273,50.6369219,"(50.6369219,3.0248273)",Entertainment,restaurant,La Gondole
node,7992649686,3.0417450,50.6335312,"(50.6335312,3.0417450)",Daily_Life,bakery,La Gourmandise
node,9671912820,3.0625400,50.6440181,"(50.6440181,3.0625400)",Daily_Life,bakery,La Gourmandise
node,7011014687,2.9966602,50.6429203,"(50.6429203,2.9966602)",Entertainment,restaurant,La Grange
node,5853256607,3.0572957,50.6270851,"(50.6270851,3.0572957)",Entertainment,bar,La Griffe
way,41444207,3.0468254,50.6367827,"(50.6367827,3.0468254)",Entertainment,cafe,La Guinguette de la Marine
way,108183011,3.0088090,50.6452135,"(50.6452135,3.0088090)",Shopping,retail,La Halle
node,7688109204,3.0087780,50.6452926,"(50.6452926,3.0087780)",Shopping,shoes,La Halle aux Chaussures
way,51498974,3.0603890,50.6443142,"(50.6443142,3.0603890)",Administration,government,La Halle aux Sucres
way,99053581,3.0517512,50.6163178,"(50.6163178,3.0517512)",Sport,sports_centre,La Halle de Glisse
node,9708892963,3.0636556,50.6373265,"(50.6373265,3.0636556)",Entertainment,restaurant,La Houblonnière
node,5202358159,3.0546123,50.6323209,"(50.6323209,3.0546123)",Entertainment,bar,La Kase
node,7806363086,3.0617070,50.6409347,"(50.6409347,3.0617070)",Shopping,jewelry,La Lancia
node,9045494581,3.0630567,50.6305491,"(50.6305491,3.0630567)",Shopping,books,La Librairie-boutique du Palais
way,42160571,3.0640569,50.6258847,"(50.6258847,3.0640569)",Shopping,books,La Lison
node,6915134069,3.0070258,50.6320184,"(50.6320184,3.0070258)",Daily_Life,bakery,La Lommoise
node,5383580071,3.0597817,50.6462176,"(50.6462176,3.0597817)",Entertainment,restaurant,La Luck
way,84396920,3.0518723,50.6208090,"(50.6208090,3.0518723)",Entertainment,fast_food,La Madrague
node,10154248578,3.0928324,50.6323419,"(50.6323419,3.0928324)",Daily_Life,bakery,La Maison de l'Artisanal
node,8640070596,3.0474300,50.6281332,"(50.6281332,3.0474300)",Daily_Life,bakery,La Maison des saveurs
